0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
8.3017,7.5786,2.5483,2.986,2.9466,2.8522,3.6161,4.5841,6.4896,6.5469,5.0528,2.4827,3.1734,2.8708,3.2255,2.3667,1.2277,3.5537,2.8831,2.5665,2.2599,3.3896,4.6235,4.95,3.7549,4.138,4.4499,3.1869,3.5695,2.8943,1.9493,2.8904,3.5863,3.6312,2.6099,3.8582,1.4159,3.679,5.2151,7.8664,8.3212,7.2815,3.8875,3.6047,3.534,3.9468,2.7696,3.5268,4.1686,2.7522,2.6019,2.6183,3.5017,2.5031,4.26,2.6375,4.909,5.4268,4.6714,3.2093,3.4272,2.7446,3.0559,3.2306
8.3042,7.5678,3.306,3.4013,0.6075,3.8361,3.8975,4.6651,6.4998,6.5487,4.9902,3.1816,2.2425,2.3396,3.2707,2.4511,2.9614,2.9708,2.996,2.7288,2.267,3.0769,4.5272,4.9891,3.6915,4.2782,4.3457,3.0104,3.0713,2.9428,3.4331,3.6847,3.7324,3.2424,3.3781,3.595,2.9244,3.3431,5.1536,7.861,8.3225,7.2929,4.2582,4.2068,3.0097,3.8926,3.1635,3.4562,4.2365,3.9204,3.5857,2.9088,3.1085,2.3841,4.1813,2.6459,4.8453,5.5061,4.4169,2.8562,3.0827,2.7222,3.3201,2.4847
8.305,7.574,3.1208,2.3316,2.4676,3.2616,3.4919,4.7309,6.4905,6.5585,5.0025,3.395,2.4171,3.2307,2.6483,2.9312,1.8339,3.3651,2.0699,3.1861,3.1212,2.9075,4.6547,4.9217,4.1287,4.101,4.5056,2.1521,3.2278,2.8487,3.0391,3.6132,3.4008,3.2401,3.5546,3.5756,3.2405,3.5758,5.2134,7.8628,8.3223,7.2893,3.8081,2.8197,3.719,3.5988,3.7557,3.4489,3.5864,3.9705,3.267,2.9607,3.2353,3.1014,4.2097,3.3873,4.8954,5.5017,4.6177,3.5698,3.2143,3.3824,1.4584,3.5848
8.3043,7.5727,3.9118,2.3484,2.9274,3.8694,3.6479,4.6322,6.4736,6.5633,4.9543,3.3809,3.5652,1.9926,3.3799,2.8142,3.0532,1.9416,2.5851,3.3572,2.5973,2.5919,4.6968,4.9576,3.6895,3.9646,4.5262,3.1758,2.6051,3.7875,2.4017,3.5362,3.3923,3.4219,3.6481,3.1954,4.1296,4.0814,5.0497,7.8717,8.3201,7.2769,3.5458,4.0096,4.0025,3.682,3.7998,3.1914,4.1042,3.6123,2.8927,3.828,3.1146,2.1602,4.2808,1.9376,4.7786,5.5026,4.4928,2.6301,3.4083,3.0777,3.2989,2.8371
8.3013,7.5729,2.4864,2.7146,2.6446,3.4596,3.8692,4.6317,6.4899,6.571,5.0028,3.5684,3.8049,2.7566,1.1257,2.896,3.2191,3.5857,1.7847,3.1852,3.5132,2.028,4.6007,5.0028,3.7144,4.1657,4.4214,3.2031,3.3896,3.2248,3.2283,3.6747,3.5123,3.5346,3.2902,3.4167,4.1396,3.6829,5.0877,7.8702,8.3209,7.2802,3.8844,3.5883,3.9707,3.5023,3.7854,3.4192,4.0272,3.8727,3.1076,3.5616,3.1154,2.9953,4.3063,2.4367,4.8255,5.5424,4.4559,1.3813,3.8215,2.6343,1.9602,3.3798
8.3031,7.5705,2.5713,2.8865,2.8034,3.8062,3.8688,4.6145,6.4773,6.5779,5.051,3.3206,3.1547,2.7972,3.4842,2.5269,3.3916,2.2206,3.0495,2.9439,3.3503,3.4134,4.5539,5.0886,3.0482,4.2287,4.4388,3.5597,3.7687,2.5197,3.2491,3.9724,3.1121,3.5473,3.7154,3.4431,3.3249,3.9346,5.2745,7.8751,8.3203,7.2743,4.4614,4.213,3.5376,3.5335,2.8085,3.4744,3.7767,3.8646,2.9043,1.8069,3.2115,3.4837,4.1891,2.9578,4.8478,5.5146,4.6569,2.7219,2.5238,2.4378,2.1873,2.244
8.3001,7.5719,2.7247,2.0279,2.4182,3.1129,4.0907,4.966,6.5302,6.5161,4.8444,3.0152,1.6853,2.8737,2.2758,2.9607,2.1733,3.2511,2.7573,2.5487,2.7223,2.7934,4.4075,5.0272,3.9738,4.4176,4.0956,3.1284,3.0507,3.1128,3.3686,3.3528,3.5115,3.2445,3.1972,3.8419,3.1848,2.8036,4.9555,7.8442,8.3254,7.3256,3.6615,0.0042,3.5241,3.9346,3.5105,3.6728,4.2433,3.7629,3.6892,3.0356,3.3843,3.3312,3.8009,4.111,4.9561,5.5053,4.2907,3.0864,2.1734,3.0202,3.2259,3.374
8.3036,7.5656,3.4346,3.086,3.5007,3.0219,3.832,4.5974,6.4939,6.5428,5.0472,3.277,2.5598,2.9367,2.3751,3.2505,2.8612,1.8445,3.2914,2.6304,3.2737,3.2472,4.6881,4.9677,3.964,4.3601,4.2051,3.3812,1.7975,3.4797,2.4366,3.7673,2.3079,2.606,3.7761,2.558,3.6567,3.644,5.2655,7.8633,8.3219,7.2849,4.2063,3.6677,3.9917,3.2303,3.8527,3.7089,3.4154,4.2201,3.0478,3.4107,3.5563,3.3448,4.0688,3.6462,4.9852,5.4158,4.7504,1.7769,3.5317,2.135,3.2089,3.1255
8.3063,7.5685,3.8787,3.1222,3.1508,3.2434,3.9935,4.7277,6.4972,6.5518,5.0172,3.1247,2.6364,3.1391,2.773,3.2263,3.1394,2.8693,3.1168,2.9447,2.8682,2.1869,4.6369,4.9547,3.9686,4.2332,4.3736,2.7247,2.9877,3.2731,2.6873,4.0348,2.1176,3.7653,3.2857,3.9933,3.2274,3.7022,5.0996,7.8677,8.3215,7.2874,2.5499,3.3675,3.6969,3.8726,3.5625,3.6954,3.2299,4.1183,3.4826,2.8683,3.2567,2.1608,4.2266,3.0064,4.9875,5.4549,4.7339,2.4898,3.5,2.5139,3.3888,2.5685
